count_words,count_mentions,count_hashtags,count_capital_words,count_excl_quest_marks,count_urls,count_emojis,ANSWER,clean_text
15,0,0,0,1,0,0,No,mani friggin formspr geez fake
10,0,0,0,1,0,0,No,worst place eat mcdonald
12,0,0,0,4,0,0,No,would sex fat guy no
17,0,0,0,1,0,0,No,would kiss last person talk phone ew no
22,0,0,0,1,0,0,No,would rather parent watch sex preacher begin end lmao parent xd
5,0,0,0,0,0,0,No,wow woah
5,0,0,0,0,0,0,No,xdfcvghjkl dsfdsfdsgfdfgsd
19,0,0,0,1,0,0,No,yeah met show got free shirt seriou lucki
25,0,3,0,0,0,0,No,yeauh realli liar cool lie stupid reason okay
12,0,0,0,1,0,0,No,yo shorti bitch fake not fake
6,0,0,0,0,0,0,No,drunk nah
8,0,0,0,0,0,0,No,got myspac yea
25,0,0,0,1,0,0,No,guy funni answer read peopl answer question like yea lol time
9,0,0,4,0,0,0,No,never call bad
9,0,0,0,1,0,0,No,come next week
45,0,3,0,0,0,0,No,ignor comment peopl send everyon know fake want like pretti know jealou cousin
8,0,1,0,0,0,0,No,mean okay
17,0,0,0,0,0,0,No,quot iloveyoubabi quot quot iloveyoutoobabygirl quot haha yess pretti cute
3,0,0,0,0,0,0,No,
28,0,0,1,1,0,0,No,want himm hush goooooood caus want
32,0,0,1,1,0,0,No,ahaa ge wonder ha like kidd awww mayb tell get know kid
10,0,0,0,0,0,0,No,ahaa ohh babi hehe oh franc
20,0,0,0,0,0,0,No,ahaa late alreadi sent youu one ooo guess quick
10,0,0,0,0,0,0,No,ahahaahahahaha yourr funni kid knowwww
10,0,0,0,1,0,0,No,ahh cute cute
5,0,0,0,0,0,0,No,alright cool
20,0,0,0,1,0,0,No,forgot talk love twinsi
36,0,0,0,0,0,0,No,would fight jst asken amaz person hope would agre say quot close friend quot
16,0,0,0,1,0,0,No,anyon someon particular kinda idk still feelin
12,0,0,0,4,0,0,No,guu fo yet ye
22,0,0,0,1,0,0,No,lindsey talk friend noth like like
14,0,0,0,3,0,0,No,fo nah not yet hope soon though
57,0,0,0,0,0,0,No,say would fight lindsey lot peopl would not first quot challeng quot not tri challeng ithought see not no point argu ye would fight lindsey anytim anywher
14,0,0,0,2,0,0,No,arent guy go nah buddi
37,0,0,0,1,0,0,No,think ask want boyfriend find rest think
14,0,0,0,2,0,0,No,bullllllllll ahah swear could never lie fiance
21,0,0,0,0,0,0,No,say right cant sarcasm put winki face
19,0,0,0,0,0,0,No,cool except im bore noth good tv aha alway
9,0,0,0,1,0,0,No,cute thanksss
5,0,0,0,7,0,0,No,dickkkkkkkkkkkkkk vaginaaaaaaaaa
11,0,0,0,2,0,0,No,ever like tayler philip mayb
20,0,0,0,2,0,0,No,wanna get rape hehe not realli sex hahahaha
27,0,0,0,1,0,0,No,think girl look better makeup none idk person think makeup unnecessari mere hide natur beauti
14,0,0,0,1,0,0,No,want girlfriend yeah wanna someon
9,0,0,0,1,0,0,No,want anoth hint yess
38,0,0,30,7,0,0,No,dont even tri deni much better wish could open pretti littl eye see fuck player im sure
28,0,1,1,8,0,0,No,franc amp amp amp amp nico take uur convo privat no one want hearrr loveyyy doveyi shutup ahaha shut upp
27,0,0,0,0,0,0,No,franc laura senec ugglyyi no franc laura senec gorgeou absolut one beauti girl ever seen
66,0,0,0,0,0,0,No,ha would love heard im quot harass quot youu big no mayb get know eachoth could spend qualiti time togetherr hahaha well thought first realiz intent good wanna get number
5,0,0,0,0,0,0,No,haha hehe
7,0,0,0,1,0,0,No,haha connnnceidddddeddd much kinda
13,0,0,0,0,0,0,No,haha damn ninja thing gave away haha yepp
20,0,0,0,0,0,0,No,haha know tri make realli obviou youu lol appreci help
31,0,0,0,0,0,0,No,haha loserrr im not loserrr xd damn peopl nasti learn speak properli beauti young ladi
12,0,0,0,0,0,0,No,haha haha iloveyouutoobabyy iloveyoumorebabygirl
14,0,0,0,0,0,0,No,haha nah know guess give hint
14,0,0,0,1,0,0,No,haha no fair caus much drama
17,0,0,0,1,0,0,No,haha ok mind ask would kill
21,0,0,0,0,0,0,No,haha thank would never name honerari ninja haha yeeee im awesom
7,0,0,0,0,0,0,No,haha thankz no problem
29,0,0,0,4,0,0,No,haha hate stop talk anoth guy hahahaha that funni dude hilari cant stop laugh
19,0,0,0,0,0,0,No,haha guy freakss love tho aha love
10,0,0,0,0,0,0,No,haha youu cute thanksssssss
11,0,0,0,1,0,0,No,hahah stfu heheh thing
22,0,0,0,1,0,0,No,hahaha funni id love see forest fire fight sound like challeng bout fight
65,0,3,0,1,0,0,No,hahaha hater said im quot ugli fuck quot youu need open eye bc iknow im farr ugli amp amp im not conceit confid cann hushh amp amp babe gonna talk shit say face think control love
21,0,0,0,0,0,0,No,hahahahahahahahahahahahahahahahhahahahahaahahahahahahahahahahahha funni im not good stop talk
5,0,0,0,1,0,0,No,happi no
71,0,2,2,1,0,0,No,hello would like tell think soo perfect ador liar total kissabl im pretti chanc definit chanc babi realli hope see kiss go not perfect
27,0,0,0,0,0,0,No,hi name nico im total studd thank like stud
19,0,0,0,1,0,0,No,youu plan make birthday amaz haha read previou messag
14,0,0,0,1,0,0,No,past coupl day good
27,0,0,0,1,0,0,No,cant tell would give away didnt know person last year play sport
22,0,0,0,2,0,0,No,didnt say no didnt well ing
33,0,0,0,1,0,0,No,hope not fool like bomb fuck got bodi sri fo spellin ya name wrong lil mama hahaha dude badass
63,0,0,0,0,0,0,No,realli sorri ishh page tho nico im not gonna sit peopl talk shit that not rais im sorryy dont mean freeak kinda cnt help total fine worri
9,0,0,0,1,0,0,No,see still like franc
11,0,0,0,0,0,0,No,juuust say hi hahaha ohhhhh hi
13,0,0,0,2,0,0,No,im girl oh wow know
10,0,0,0,1,0,0,No,im ninja help shira
43,0,0,0,0,0,0,No,im fine im big girl stand also friend stood frankli dont even know person dont care say okayi
23,0,0,0,0,0,0,No,im not jealou im disgust she grosss ummm realli not get shit straight start frontin
34,0,0,0,1,0,0,No,im not one call whore either haha play soccer run track danc eight year gymnast go poli
8,0,0,0,1,0,0,No,problem possibl
16,0,0,0,0,0,0,No,not big deal dont want peopl harass though
15,0,0,0,0,0,0,No,stuff handl imma big girl dont tripp alrightt
45,0,0,27,1,0,0,No,leav franc alon serious dude go hurt quot talk quot talk sabreena time aha sorri im not talk saeena good friend dumbass
9,0,0,0,1,0,0,No,lmao silli girl
23,0,0,1,3,0,0,No,lmfaoooooo jealou bitch make sick nicoo ahaah th fxck bahaha idk what goin
16,0,0,0,1,0,0,No,lol funni kidd know well
8,0,0,0,0,0,0,No,nah im joke haha
8,0,0,0,0,0,0,No,nah wish no
18,0,0,0,2,0,0,No,nico martinez youu hott hahaha haha im not sure natur
9,0,0,0,2,0,0,No,nicoooo okay welllllll bye hahaha
49,0,0,0,4,0,0,No,no dont earth would wish someth like actual wish would stop fuck player player mayb knew would know im one get play
14,0,0,0,0,0,0,No,no that formspr ohhhhh get
6,0,0,0,0,0,0,No,nope unfortun ahh
11,0,0,0,0,0,0,No,wonder wow realli persist
11,0,0,0,0,0,0,No,oh well baddddd annoy
20,0,0,0,3,0,0,No,ohh reallu well feel want not good like teas
16,0,0,1,3,0,0,No,ohhh amp amp he deffin drown sikeeee nigga lil headbang
36,0,0,0,0,0,0,No,peopl mean talk way much shit poor thing hahah knowwwww foolllll jealou caus pull bitch no one want tini dick xd bahahaha
11,0,0,0,2,0,0,No,amp franc still talken yeah
9,0,0,0,0,0,0,No,school kinda tell
11,0,0,0,0,0,0,No,sext give number
7,0,0,0,1,0,0,No,shira franc no
20,0,0,0,1,0,0,No,talk shira franc hard keep playa playaa lol franc
9,0,0,0,0,0,0,No,what nm chillin
8,0,0,0,1,0,0,No,what nothin much
26,0,0,0,1,0,0,No,like uh not total sure right sort torn two peopl
38,0,0,0,1,0,0,No,said way like hour ago live like min away youu like min delay train
46,0,0,0,1,0,0,No,wont lol forgot end goe like quot would could cant wont quot know knew would nt abl resist urg finish
16,0,1,0,1,0,0,No,text right yeah
16,0,0,0,1,0,0,No,sorri funni quot playa playa quot ahah know right
8,0,0,0,0,0,0,No,thank though appreci
28,0,0,0,0,0,0,No,gonna first hint guess knew obviou haha well ninja know
7,0,0,0,0,0,0,No,that lie no
9,0,0,0,1,0,0,No,that thought haha
20,0,1,0,0,0,0,No,chicken fli midnight tell anyon haha ok secret
98,0,0,0,1,0,0,No,point one dont know damn thing stfu serious new wouldnt treat way im human feel respect fuck ass hole im sorri nico franc angri person obvious jealou way talk shit caus think stoop level even worri ignor
41,0,0,0,0,0,0,No,dull life consist drug weed firey bitch ur life must suc haha weed drug dumbfuck must jealou life sinc know much
36,0,0,0,0,0,0,No,ur gonna lot shit cuz lot ppl hate actual anticip alreadi awar lot peopl hate
34,0,0,1,0,0,0,No,vv excus anonym not spell name welcom hahaha hehe know peopl stupid knew
16,0,0,0,0,0,0,No,well put two cent haha gotcha
7,0,0,0,0,0,0,No,well put thank
17,0,1,0,1,0,0,No,well that bad yess unfortun
26,0,1,3,6,0,0,No,youu talk gayi boyyu idid textt back didnt text back mayb text
20,0,0,0,2,0,0,No,mean drama caus peopl keep talk page
15,0,0,0,1,0,0,No,want ask someth inappropri
11,0,1,0,3,0,0,No,
13,0,0,0,5,0,0,No,what franci mean
25,0,0,0,1,0,0,No,two peopl umm not realli busi mayb knew could tell
9,0,0,0,3,0,0,No,bestfriend
9,0,0,0,1,0,0,No,wtf know
19,0,0,0,0,0,0,No,yah im sur sh dnt want yu oh that bad news nice gay type dude
29,0,0,0,1,0,0,No,yeah know ha thank hun certainli welcom would alright send text messag
47,0,0,0,1,0,0,No,yeah realli hard get shit like everi ither day like serious piss like yesturday wouldnt give fuck everyth im go thru right like wtf happen
26,0,0,0,1,0,0,No,yeahh im convo th nextt one ahahaha hello hi name nico pleasur meet
41,0,0,21,3,0,0,No,yo dawg herd like can put yo dude thank sooo much alway want haha
10,0,0,0,1,0,0,No,welcom
28,0,0,0,1,0,0,No,ask she still quot feelin quot know sure tri give advic
15,0,0,0,0,0,0,No,tell would could cant
37,0,0,0,3,0,0,No,youd fight lindsey im gurl id love see hahaha well fight cani mind ask dislik
17,0,0,1,1,0,0,No,mighti attract aww thank wonder could
18,0,0,0,1,0,0,No,yup yup grade class togeth year
21,0,0,0,0,0,0,No,yuppp thank memo would reveal ident could continu convers depth
8,0,0,0,0,0,0,No,helloooo hello
44,0,0,0,2,0,0,No,amp amp anyon get tire question gener annoy spam pleas let know not bother anyon thank kkkkk think ive got messag like time alreadi haha
26,0,0,0,2,0,0,No,quot musta quot mooosta filipino word mean musta bien good spanish hahaha musta
20,0,0,0,0,0,0,No,cool ilik pikk lol thank panama chick funn time
28,0,0,0,3,0,0,No,save life would ever give mouth mouth person herp ohhh uhhh no honest
42,0,1,0,2,0,0,No,one bother bit seem like everyon want knwo world end go fear till like yk yup probabl
15,0,0,1,1,0,0,No,poof prison kill man
3,0,0,0,0,0,0,No,
30,0,0,0,1,0,0,No,current happi life right im happi person could definantli happier differ aspect life
56,0,0,0,2,0,0,No,physic featur get compliment lot name least favorit featur smile ethnic eye order least favorit featur would height forev want model america likee anorex giraff hahhaa
15,0,0,0,1,0,0,No,physic featur get compliment lot smile eye complect
48,0,1,0,0,0,0,No,thing mom know hmmm know lot doesnt know uhhh ive smoke pot want chang world say loud much hate money
28,0,0,0,0,0,0,No,favorit thing eat anyth thai spici mexican veggi grape strawberri fruit har rice love food btw
35,0,0,0,1,0,0,No,car oken side road stop help ye gave dude jump way school hahaha
32,0,0,4,4,0,0,No,world without bee good bad bad world without bee would mean would die yr that realli bad save bee
13,0,0,0,1,0,0,No,abil fli eath water fli definantli
27,0,0,0,1,0,0,No,mani pair jean like like coupl enough wear time
7,0,0,0,0,0,0,No,actual ihdontmind goahead hahaha
21,0,0,0,2,0,0,No,view said video footag see next guess peopl
25,0,0,0,1,0,0,No,dream mostli wake rememb not rememb crazzyyi dream haha
13,0,0,0,1,0,0,No,alvin simon theodor theodor alway get yell
9,0,0,0,1,0,0,No,alway wear seat belt yepp
22,0,0,0,1,0,0,No,interest question ask get hobo statement lol question
18,0,0,0,2,0,0,No,last moment duck tape made duck ehh idk
33,0,1,0,0,0,0,No,prue amp phoeb charm came robot came back amp run boy save lol random random ye lol
8,0,0,0,2,0,0,No,live grandpar not grandpar
17,0,0,0,1,0,0,No,new excit news youud like share need job hahaha
25,0,0,0,1,0,0,No,plan becom doctor someday nope want doctor nurs travel nurs actual
12,0,0,0,1,0,0,No,anyth parent know show face
41,0,0,0,1,0,0,No,children act rate movi allow see idk that good question alway wonder thing parent allow first place
10,0,0,0,1,0,0,No,dollar store cool ye
13,0,0,0,1,0,0,No,minor allow drink state not legal
43,0,0,0,1,0,0,No,dream realist feel like actual happen real life non realist fli buncha dream question hahaha mix real nonrealist mostli weird
16,0,0,0,1,0,0,No,question bore not realli im tri get
11,0,0,0,1,0,0,No,best thing life free ye
12,0,0,0,1,0,0,No,uis bodi not current
19,0,0,0,1,0,0,No,peopl youtub subscrib alway watch vid nahh
10,0,0,0,2,0,0,No,virgin anonym
12,0,0,0,1,0,0,No,cat dog person dog definantli
13,0,0,0,4,0,0,No,filipina foreign nope half korean
11,0,0,0,1,0,0,No,friendli person ye sure
10,0,0,0,1,0,0,No,gener person gener
11,0,0,0,1,0,0,No,good painter believ
12,0,0,0,1,0,0,No,happi person time
12,0,0,1,1,0,0,No,leader follow leader
54,0,0,0,1,0,0,No,parti girl not hey let get drunk puke gut not rememb anyth tomorrow headach kind girl laugh everyth no reason random robot public social everi aspect kind parti girl
20,0,0,1,1,0,0,No,privat person openli share life peopl around privat
21,0,0,0,1,0,0,No,regist voter cours peopl govern peopl vote
42,0,0,0,3,0,0,No,risk taker ye kind risk taken not not ye no roll punch like think ahead time haha
11,0,0,0,1,0,0,No,sore loser not
12,0,0,0,1,0,0,No,teas haha ye
27,0,0,0,1,0,0,No,touchi feeli person not like space sure hate clingi touchi blahhh ha
16,0,0,0,1,0,0,No,addict pop pimpl no lol dont realli get
14,0,0,0,1,0,0,No,afraid height definantli not im thrill seeker
15,0,0,0,1,0,0,No,afraid snake nahhhh kinda neat watch
12,0,0,0,1,0,0,No,alway tri learn new thing ye
10,0,0,0,1,0,0,No,await pierc tattoo not current
9,0,0,0,1,0,0,No,barefoot right ye
20,0,0,0,1,0,0,No,better today yesterday no wors woke stuffi nose
12,0,0,0,1,0,0,No,carri grudg not time
11,0,0,0,1,0,0,No,current taken shore timothi carson
12,0,0,0,1,0,0,No,current want pierc tattoo nahh
8,0,0,0,1,0,0,No,doubl joint nope
26,0,1,0,1,0,0,No,due sometim year doctor visit ye actual yearli femal doc visit tuesday haha
8,0,0,0,1,0,0,No,easili offend nahh
13,0,0,0,1,0,0,No,easili persuad argument not
12,0,0,0,1,0,0,No,eat anyth right nope drinkin water
18,0,0,0,1,0,0,No,frighten spider not much use littl
13,0,0,0,1,0,0,No,gonna watch world cup know
13,0,0,0,1,0,0,No,good give direct ye think
13,0,0,0,1,0,0,No,happi life right not current
20,0,0,0,1,0,0,No,happi happi complic say ye no like think
27,0,0,0,2,0,0,No,colleg cours take not current im nurs school wait list exact
12,0,0,0,1,0,0,No,involv romant anyon right ye
18,0,0,0,2,0,0,No,listen music right ye paramor
36,0,0,0,1,0,0,No,loud quit time usual talk no end there alway time place social jjust quit
19,0,0,0,1,0,0,No,proton neutron proton definantli posit polli ye
12,0,0,0,1,0,0,No,nice peopl dislik ye karma
16,0,0,0,2,0,0,No,obsess shini thing like know
31,0,0,0,3,0,0,No,one peopl doesnut like chocol ye matter fact make quot one peopl quot
12,0,0,0,1,0,0,No,passion belief
13,0,0,0,1,0,0,No,picki spell grammar matter
14,0,0,0,1,0,0,No,picki spell grammar ye nescessari
22,0,0,0,1,0,0,No,quick take medicin like wait like wait
47,0,0,0,3,0,0,No,random predict think way would rather way random live would bore no wouldnt like everi part
32,0,0,0,2,0,0,No,scare lose person fell hardest still person alreadi lost ye im
46,0,0,0,1,0,0,No,sick hear michael jackson yet haha realli hear much anymor respect artist person may littl rocker artist mass respect
17,0,0,0,1,0,0,No,silli seriou silli usual not seriou late
13,0,0,0,1,0,0,No,love nahhh not realli
16,0,1,0,1,0,0,No,someon best friend ye like think
18,0,0,0,3,0,0,No,still shi talk sex nope ya mean still shi
24,0,0,0,1,0,0,No,stubborn much come thing believ think stand
21,0,0,0,1,0,0,No,studi work studi nurs work save world kind
16,0,0,0,1,0,0,No,tell truth lie bed good haha
42,0,0,0,2,0,0,No,ideal person want not would ye believ tri kind everyon make world littl bit better somehow
27,0,0,0,1,0,0,No,kind friend would want friend definantli found anyon like
15,0,0,0,1,0,0,No,person want time
39,0,0,0,1,0,0,No,person want time sometim wish could other time hand tie money tri get ahead
25,0,0,0,1,0,0,No,vain no tend feel self import certianli not fake believ
40,0,0,0,1,0,0,No,vegetarian nope eat much meat actual think need label eat want want lol love veggi
13,0,0,0,1,0,0,No,will travel dream job ye
8,0,0,0,1,0,0,No,work not current
31,0,0,0,1,0,0,No,day full fastupac use like way timothi life arent
48,0,0,0,1,0,0,No,dream mostli sweet bad weird not sweet not realli bad weird like put potato refrider thinkin world end im danc weird cloth jump around yell public hahaha weird know
9,0,0,0,1,0,0,No,parent facebook nope
17,0,0,0,1,0,0,No,underwear sock fold drawer thrown fold
17,0,0,0,1,0,0,No,underwear sock fold drawer thrown fold
69,0,0,0,1,0,0,No,yu shi yu first meet peopl yu one alway spark convers realli depend mood type peopl im around im good start convers im around someon els that lot talk may bit backward caus like steal light
45,0,1,0,3,0,0,No,kid collect anyth shayla pawpaw buy kid harley shirt everi store stop collect beani babi younger love case everyth
26,0,0,0,1,0,0,No,soon turn comput websit go first well today formspr usual facebook
9,0,0,0,0,0,0,No,aww coolr yew seem cool thnk
17,0,0,0,1,0,0,No,honest song ozzi osbourn liari nope
28,0,1,1,3,0,0,No,beauti background shay agre worst habit haha thank ladi worst habit give everyon benefit doubt
20,0,0,0,2,0,0,No,beetl tast like appl still like appl love wanna tast beetl
106,0,0,0,0,0,0,No,atheist mean dont need believ choos believ either no proof god done noth us may not believ god believ good reason not believ exist no atheist someon deni exist god period ask opinion pleas argu opinion someth person care anyway want athiest care life
12,0,0,0,1,0,0,No,besid english languag speak spanish
86,0,0,0,1,0,0,No,besid countri current live countri want spend rest life america want spend rest life wouldnt mind live phillipin backpack european countri year travel around southern america countri like peru aruba see mayan ruin jungl plenti place want see egypt bangkok pari
46,0,0,0,2,0,0,No,man woman cheat idk think swing way pretti strongli human race never satisfi believ sex tendencey cheat age reason
15,0,0,0,0,0,0,No,boxer ief boxer ief lol wear undi dude hahaha
17,0,0,0,1,0,0,No,bright room dark room dark vampir vampir
11,0,0,0,2,0,0,No,bug bunni mickey mous what doc
16,0,0,0,3,0,0,No,camp ton friend hotel friend camp
9,0,0,0,1,0,0,No,bald men get lice nope
29,0,0,0,2,0,0,No,crop circl squar ye squar alien came see us hahaha tractor would get creativ one two
