count_words,count_mentions,count_hashtags,count_capital_words,count_excl_quest_marks,count_urls,count_emojis,clean_text
9,0,0,0,1,0,0,hey wanna talk hellyea let talk
47,0,1,0,2,0,0,yeah kid nash oh way sure hurt lol sure wont hurt born new zealand live life australia haha xd
23,0,0,0,3,0,0,know keep post weiner poop page lmao know south park
19,0,0,8,11,0,0,omg omg omg spain wonnnnn im happi lmao omg omg omg omg australia didnt lol
190,0,0,2,2,0,0,thing consid human imposs never exploit success anyth possibl explain hmmm perhap want take entir countri make sure come third world starv countri well send much food anoth would control missl satelit split atom destroy anyth want cant stop oil spill ohh no control amp amp guess inhuman way grow food suppli someth overlook well anim liter cant think move anyth ut produc giagant chicken east stand poop entir life till stock yard sooo way hand well thing need ask oh let make chang presid way see there no chang govern care necessari wrong
26,0,0,0,0,0,0,holi crap nanu destroy wall lmao lol yeh cool kinda lost touch spam
13,0,0,7,0,0,0,posit better edc
12,0,0,0,1,0,0,like spank lmao im give ye
11,0,0,0,0,0,0,spam caus beauti haha beauti
35,0,0,0,1,0,0,tht ur ugli love ahh haterr know uglier dog shit nahh juss kiddin not bitchh like youu
10,0,0,0,1,0,0,jez us fo sho hoe
14,0,0,0,2,0,0,tattoo pierc nope never even want
19,0,0,0,0,0,0,fuckin ugli bitch look like man face whatev say
15,0,0,0,2,0,0,mani time douch sex excuse
57,0,0,0,5,0,0,get annoy ppl swear what good way let someon know prefer not swear talkin not hurt feel time dont mind dont dont mind im chill
34,0,0,0,2,0,0,would rather abil fli abil eath underwat lol well choos would go fli
46,0,0,2,1,0,0,worst enemi hmmm think realli enemi peopl wish commun simpl talk mean would least like go
40,0,0,0,0,0,0,justin like good im glad id sad husband didnt like would get divorc sad friend didnt like
26,0,0,0,4,0,0,puppi say hi woof woof hello puppi cat say hi meow good pleas not chase
15,0,1,0,2,0,0,keep busi life life full busy
11,0,0,0,0,0,0,ilov youh aujallla thnx
9,0,0,0,3,0,0,drti slut yep
46,0,0,0,2,0,0,ohhh play netbal kept play whenev proudest moment play sport player match time bitch werent bitch lol
21,0,0,0,0,0,0,hope ya apo great night day thank shell visit shortli
9,0,0,0,4,0,0,bobote cuent conmigo hahaha bobotaa
5,0,0,0,0,0,0,shatap
11,0,0,0,2,0,0,amp franc still talken yeah
21,0,0,4,4,0,0,back man wait man pshhhh hhahah im not even talk
31,0,0,0,2,0,0,ahh right explain fuck wait til haha wish wait old
78,0,0,3,3,0,0,tree tree would tree well awar tree tell differ thing see go would say willow tree love protect one love willow spread anch give shelter need excus cheesi answer thank
37,0,0,1,2,0,0,favorit time day hmmm probabl parent gone bed want without get moan woop no one need moan
13,0,0,0,1,0,0,still aliv idk tell
24,0,0,0,1,0,0,seriou problem think problem seriou us seriou us
19,0,0,0,1,0,0,mani kid would get tube tie guy vasectomi random wouldnt
22,0,0,0,1,0,0,ever jump ramp car omg no im not want die soon holi
20,0,0,0,0,0,0,woooot woooot fuck laaav bestfrienddd haha fuck love loveee
12,0,0,0,1,0,0,think apo real im real
30,0,1,0,4,0,0,decid im gonna stop approv question formspr im get mani least show
28,0,0,0,1,0,0,ever car stall steep hill lmfao ye first learnt drive stick
12,0,0,0,0,0,0,pigeon talk yeh sexxii
13,0,0,0,2,0,0,nipplesz pierc hell yeaaa youu knoww
65,0,2,2,3,0,0,danc move hip lot haha way know danc funni stori actual school danc chaperon came mother ask alway natur parti girl uh oh splain lmao danc
16,0,0,0,1,0,0,sky blue sky blue mom
55,0,0,0,1,0,0,accent bother guess accent neat nice begin live ever idk cant stand hick red neck blahhhh gotta talk like im stupid no knowledg im say yaaaahhh lll ugh hate haha
10,0,0,0,1,0,0,boy girl man
32,0,0,0,6,0,0,uhmm besti dnt evr get da ace ya teeth fcked lmao diz nd idnt mi teeth suk big slab lol
13,0,0,0,0,0,0,okay ask first one hahah alright
11,0,0,0,0,0,0,im
16,0,0,0,1,0,0,could ask god one question would
18,0,0,4,3,0,0,kelli blake one skin bahahahahahahahaha hey lester buddi
14,0,0,0,1,0,0,could date someon opposit opinion ye
18,0,0,0,1,0,0,last gift gave think birthday
26,0,0,1,1,0,0,think obama sigh tri fall far short thought could
10,0,0,0,2,0,0,sigh sighn
21,0,0,0,3,0,0,favorit youtub star actual justin bieber ofcours amp amp scipio mondai
40,0,0,0,3,0,0,omg look pretti wit chur bead kno ur jerri bead lolz lmfao yeh jerri wish bead matter fact lol mwah
23,0,0,0,1,0,0,mani question think answer day mani wana send lol
31,0,0,0,0,0,0,well pretti much allth song whole soul album love lol she fav alreadi knew
45,4,1,4,7,0,0,hrd yuh su kd cumd rszz ysz qh lnq wtf bxtch get da fuk hea wid dat ish wut luk lyke
11,0,0,1,14,0,0,park beach date wise beach
25,0,0,0,2,0,0,favorit eed snake hate snake hate rattlesnak hear tasti
30,0,0,0,0,0,0,lol final time jaja haha yeh guess go tomorrow ill leav ish go sleep
12,0,0,0,2,0,0,think glee glee ha
9,0,0,0,1,0,0,lesbian hmm nope
31,0,0,0,1,0,0,prefer motorcycl car ye even though wyom drive truck month year ride booooo
13,0,0,0,2,0,0,handcuff one arm man wow realli
10,0,0,0,1,0,0,straight jimmi carr
10,0,0,0,0,0,0,hey wat babi boo lol
12,0,0,0,1,0,0,growl meowl tht word haha
21,0,0,0,0,0,0,yan not deserv ur way preti he ugli piec shit thnx
24,0,0,0,2,0,0,loveeeeeeee alexisssssssss teew fukinn beauti cute love youu hunni anywhoo might
23,0,0,0,1,0,0,last thing went sleep umm made love boyfriend hahah
15,0,0,0,2,0,0,favouritest twitter person no
17,0,0,0,1,0,0,like small get togeth big parti big parti pleas
68,0,0,0,1,0,0,hoe ugli fuk need sum gud headd wurdd round givve dat gudd headd pussi ahh hoe aint bout dat life wdf said priscilla ugli look time beta den beta sit ya ol ugli ah dwn sumwhea prob juss sayin dhat ku prob gave tht dnt mattah whaa say
54,0,0,42,0,0,0,sex sex toy sex sex toy mallibu barbi play play babi get lone said hannah montana make move way cant imagin hahaha
46,0,0,0,1,0,0,mani peopl actual spam back spam honestli say everi person list spam spam everyon spam henc list everi one
7,0,0,0,1,0,0,sun snow sun
14,0,0,0,1,0,0,fuck didnt get cuz jew suk
28,0,0,0,1,0,0,stop spin room lol haha yeh effect bad mayb stop spin ur chair haha
53,0,1,0,1,0,0,watch karat kid watch yesterday nice movi ye not newest one smith kid chines boy pickin other white kid hahaha great movi
15,0,0,0,1,0,0,lolss watss witchaa yew nun realli juz fux around yew
28,0,0,1,0,0,0,andrew stop talk friend nobodi like think hot shit that what annoy bye fail rapist hahahaha
9,0,0,2,0,0,0,mauric ili buddi iuu
9,0,0,0,0,0,0,imissy would miss
17,0,0,0,1,0,0,mani question everyday formspr estim around guess
16,0,0,0,0,0,0,eat ass keep buck wtf mean lol
33,0,0,0,1,0,0,hope not fool like bomb fuck got bodi sri fo spellin ya name wrong lil mama hahaha dude badass
11,0,0,0,0,0,0,wait nevermind sign dumb ass
20,0,1,0,1,0,0,answer ur phone idk dude call much haha
31,0,0,0,1,0,0,target know area instal groceri store insid well built right next door super market lol
26,0,2,0,1,0,0,like no friend hmm im not sure lll tell happen plenti
29,0,0,3,12,0,0,would let jake sideway lee awesom haha love jake whaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa dont even answer joke no
71,0,0,0,2,0,0,go scroll whole page look respons question apo ass apo go apo fluke apo rememb lol mani answer question read lol im devot alway lol ehm realli question enjoy ask check lol
23,0,0,0,1,0,0,soo ur bi yea sex jail found like
10,0,1,0,1,0,0,biggest fear death
12,0,0,0,0,0,0,iloveyousomuch love sam friggin much
18,0,0,3,6,0,0,gave dollar would lick candycan giggidi eric shut
16,0,0,0,1,0,0,favorit kind flower lili tiger lili
12,0,0,0,1,0,0,date know
20,0,0,0,4,0,0,happi father day hope day great thank mean lot
25,0,1,0,1,0,0,face mess get dog someth differ chew hahaha okay jordin
11,0,0,0,1,0,0,fuck even person
19,0,0,0,2,0,0,hey mayb tri ask question next time like jizz pant ye
55,0,0,0,1,0,0,want rain parad sure hate ignor texan believ texa give right act like low level scum sucker need live real world pull head dark place shove amen
19,0,0,11,1,0,0,ubfcual es la cosa ma divertida que hecho en la vacacion no tengo vacacion
21,0,0,1,2,0,0,lol ur pedophil ur old step dad ok talk
12,0,0,0,0,0,0,comeback suck ball like said
17,0,0,0,1,0,0,million dollar would ur mom
57,0,0,0,0,0,0,dont listen fuck peopl realli matter enjoy life love friend age doesnt matter make sure live not exist love babay gurrll awww thank bbi gurl love
19,0,1,0,1,0,0,origin name idk month sure lol
19,0,0,0,2,0,0,hoe shut fuk ju formspr talk df yuu not bout nun
31,0,0,0,1,0,0,oop meant trouser cant seem get use haaa thought use ahem lol
18,0,0,0,0,0,0,whatev fake noth good life hahahahahha okay
18,0,0,3,5,0,0,love hate love quot share loveeeee feel quot
81,0,1,1,4,0,0,snog send say two would snog would send say send like footbal soccer non uk peopl send someon done bad kat lili emili naomi snog emili lili send naomi kat sorrrrrri kat still love know emili lili lol
13,0,0,0,3,0,0,emot right calm peac
11,0,0,0,1,0,0,know anyon prison lil wayn
42,0,0,1,1,0,0,long dont get chlamydia lol haha anyth els pregnant plain whorish stay away lifestyl preach non whorish lifestyl want join preach lol
9,0,0,0,0,0,0,kenyi apo cuz ohh okay
16,0,0,0,1,0,0,ugli thank think need jesu life
13,0,0,0,1,0,0,long dick bigger tour
19,0,0,0,3,0,0,stop talk would care ye would care wouldnt
30,0,0,0,1,0,0,night hope agreat one talk peopl tomorrow morn famili show kkkk
47,0,0,2,2,0,0,crapper bout get offlin rememb apo friggin spam today lol apo dedic half hour mayb hour lmbo ask ish xd sound good xd aiight lol sound great lol
18,0,0,0,1,0,0,realli wish could make way suppos gg
17,0,1,0,0,0,0,like andrea date psh find anyon
10,0,0,3,0,0,0,yu enjoy spring kleanin hmmm nope
19,0,0,0,2,0,0,long hair short mean someon els long anyway lol
12,0,0,0,1,0,0,th juli drink beer
11,0,1,0,1,0,0,earliest memori umm idkk
31,0,0,0,2,0,0,admir dad anyth special fatheru day gone dad strongest person ever knew
26,0,0,6,0,0,0,name peopl yu talk daili fs well one hehe amp twon idk three idk also
19,0,1,1,2,0,0,call skinni jean not make skinni jean okayyyyyyy hahahaha im not fat
34,0,0,0,0,0,0,xoxoashleyxo okay though no threat back not need alright playa love hot chix make world go round
13,0,0,0,2,0,0,hot tea cold tea love tea
32,0,0,0,3,0,0,ever text drove talk phone drive eat drive ye ye ye ive done
5,0,0,2,0,0,0,puahahhhahhahah ayohhhhhhhhhhhhhhh
29,0,0,0,1,0,0,eleph good memori realis measur idk probabl monkey hahah
60,0,0,2,0,0,0,still today shit sad stfu rachel yo ass look like damn piqq lala dissappoint yo sister gonna get playd dude naent say mmhm mind uur bius funni kuhh stay tryna talk mah friend hun get annonom pussi ah hoe
9,0,0,0,1,0,0,afraid clown nope
66,0,0,0,1,0,0,give name object thing love hear aid help hear smallest thing like cricket famili alway god even tho ive struggl faith late know help wouldnt give anyth cant handl
9,0,0,0,1,0,0,wtf know
27,0,0,0,1,0,0,close friend children best friend marri guy littl year old girl
19,0,0,0,2,0,0,ever way no intend point
66,0,0,1,2,0,0,mani time beach mani even like beach much that mani first time ever step foot beach burst cri like sand toe lol rather young though cut slack
77,0,0,0,1,0,0,lie think chang ur appear get tattoo make peopl not recogn ugli insid enough said wow that total not go dont want tattoo chang appear hide anyth tht defin not goal think im ugli insid thank appreci opinion one think
16,0,0,0,2,0,0,cooool riddlee dr gooogleee find ye haha
15,0,0,0,1,0,0,youu need answer question gay amm amm
19,0,0,0,1,0,0,walk peopl hear come lol no im heel ye
23,0,0,0,1,0,0,much look matter guy girl matter decis
10,0,0,0,3,0,0,good day thank
28,0,0,0,0,0,0,im big fan betti ugler fuck bitch ugli shit head oh wow care
21,0,0,0,0,0,0,defin someon act quot ghetto quot thug think hard ass kool
13,0,0,0,1,0,0,would like hear creativ thing
17,0,0,0,1,0,0,austin big small dick dont ask
9,0,0,0,0,0,0,faaaaak not fake
16,0,1,1,1,0,0,hi louis bone sometim hahaha hi rosi
39,0,0,0,3,0,0,hard say love easiest say love hardest not hard say love ppl care
5,0,0,0,0,0,0,nigger dude
28,0,0,1,0,0,0,ugliii ew hoe ghet lyfe bitch yu soft yuu get fuckinn life amp stop worryinn bowt miness yu fuckk hoe
204,0,0,0,2,0,0,silliest prank ever play someon well rememb not long back see quot grudg quot cinema idea freak mum next day got polystyren head thing drew eye eyelin pull fake black wig fanci dress thing dress wig pull floati white dress thing wardrob kind drape head make look like person hung head realli odd angl parent cupboard stair mum came home call ask get bottl drink cupboard said ye dad wait scream return bottl drink not made sound dad stun ask seen quot quot quot seen quot repli total utter fail lol
11,0,0,0,1,0,0,armpit sex turn no
29,0,0,0,2,0,0,what awkward convers ever someon daughter sex
11,0,0,2,0,0,0,kelli make twitter work pleaas worksssssss xd
57,0,0,0,0,0,0,lmao laura pathet mean mois hung sister friend not caus would mois want hangout littl incom th grader stick th grade friend sweeti okay thank bye no not realli werent nah thank opportun
79,0,1,4,5,0,0,becam doctor think id obstetrician well id actual psychologist ever becam doctor doctor think id obstetrician idk sorri weird hell obstetrician weird amaz no weird amaz let go freeeeeee free weird okay yeah think im weird lol
53,0,0,1,4,0,0,oh man love gutterboard lol manti game xd lol ever kind apo classic apo moment play gutterboard lmbo yeh want make career lit like dodgebal stuff lol wow dreamer lol
39,0,0,0,0,0,0,apo carew beauti spam apo heheh well thank spamledg shay word trade mark dont tri steal
15,0,0,0,1,0,0,school dri eras board chalk board dri eras
46,0,0,0,1,0,0,religion one baptist im solo current whole not go church hate overwelm feel go church preacher not reason god whatev though
12,0,0,1,1,0,0,zodiac sign leo lion rawrrrrrrr
16,0,0,0,1,0,0,mauric real name quot mauricio quot call mauric
14,0,0,0,2,0,0,would klondick bar absolutli noth
11,0,0,0,3,0,0,introvert extrovert huh
53,0,2,0,2,0,0,oh bitch hide cu gonna find gon problem hoe hide frm wtf aint hidin noon sawgrass ull find oh yeah royal palm like hoe dnt skare
61,0,0,0,4,0,0,school favourit subject go school learn socialis eat lunch lmfao went school luch get sent offic caus wont shut wont listen comput math english commerc sport scienc caus bludgen subject way
36,0,0,1,3,0,0,im go shop weekend care join would love join well thank spend money nice cloth take dinner haha
59,0,1,0,1,0,0,seriou threat amazon dolphin known pink dolphin supposedli gentl natur main factor die remind human say quot nice guy finish last quot think possibl succeed nice ye done work
32,0,0,0,0,0,0,miss much hate made not like fault im sorri say yepppppppp
54,0,3,1,4,0,0,overal think parent rais well think stricter parent children rais better lineant parent children parent rais kid explain tri turn outlaw anyway lol
23,0,0,0,1,0,0,sex condom without without unless gay sex alway condom
24,0,0,0,1,0,0,bit gotta hang xenturi leav thing thank kkk fun
13,0,0,0,1,0,0,mani languag speak half
17,0,0,0,1,0,0,austin big small dick dont ask
10,0,0,0,1,0,0,old
12,0,0,0,0,0,0,hahha wow would suckk would suck dick
27,0,0,0,1,0,0,heyyy download song moment would mind help write suggest page right okayi
14,0,0,0,1,0,0,im okay ty wubu hang friend
11,0,0,0,0,0,0,pussi money weed lol love tht songg
18,0,0,0,1,0,0,think peopl cuss curs noth smarter say
17,0,0,0,1,0,0,apo favorit flavor anyth cooki cream raspberri fusion
13,0,0,0,1,0,0,dont buy gift wanna go
26,0,0,0,1,0,0,peopl constantli return refriger hope someth new eat materi idk
32,0,0,1,1,0,0,come press harder remot control know batteri dead know batteri dead press harder
11,0,0,0,0,0,0,favorit song outta know alani morrissett
18,0,0,0,8,0,0,asian want asian ye im asian lol lmao
23,0,0,0,1,0,0,hey would thank great date kiss cheek thank
10,0,0,0,1,0,0,car welllllllllll no
12,0,0,0,1,0,0,what ur drink choic tnite coke thank
18,0,0,10,0,0,0,let sex lol jk blue wffle bahahaha no
43,0,0,0,1,0,0,absolut favorit candi slight addict swedish fish mm not tell get better drink beer get sugar way eat candi
15,0,0,6,0,0,0,guna peeeeeeee pant cuz ov go wee sori
6,0,0,0,0,0,0,ilovesimoa iloveyourpeni
16,0,1,0,0,0,0,say gay cool ummm would
48,0,0,0,1,0,0,yep ill keep secret price lol heheheh price haha noooo better not blackmail haha actual dont realli care say not person ask pussi ask anonym lol
18,0,1,1,1,0,0,top ten love hayden yeeeee
8,0,0,0,0,0,0,suck nigga
26,0,0,0,1,0,0,apo everi crime hate crime amp take second think lol nope sum need crime lol
21,0,1,1,0,0,0,peopl lie not cute vv right sexi beast
23,0,1,0,1,0,0,peopl alway judg unfair not fair life
